   -1.0000,   -0.2162,   -0.1933,   -0.8584,   -0.8204,   -0.8709,   -0.8881,   -0.8037,    0.2143,
   -1.0000,    0.0135,   -0.1092,   -0.8230,   -0.7315,   -0.7720,   -0.8038,   -0.7738,    0.2857,
   -1.0000,   -0.2432,   -0.2437,   -0.8319,   -0.8275,   -0.8729,   -0.8381,   -0.8535,    0.3571,
    0.0000,   -0.1757,   -0.2605,   -0.8230,   -0.8417,   -0.8937,   -0.8723,   -0.8336,    0.3214,
    1.0000,    0.3243,    0.2941,   -0.7257,   -0.3359,   -0.4264,   -0.4378,   -0.4649,    0.3929,
    1.0000,    0.2838,    0.2101,   -0.7611,   -0.4606,   -0.5736,   -0.4483,   -0.6044,    0.2857,
    1.0000,    0.4595,    0.4286,   -0.7080,   -0.1787,   -0.3114,   -0.2087,   -0.3951,    0.3214,
    1.0000,    0.3108,    0.2941,   -0.7522,   -0.3437,   -0.4869,   -0.5063,   -0.4051,    0.3571,
    1.0000,    0.3649,    0.3277,   -0.6726,   -0.2963,   -0.4707,   -0.2851,   -0.4350,    0.3571,
   -1.0000,    0.3919,    0.3109,   -0.7522,   -0.3420,   -0.5225,   -0.3851,   -0.4449,    0.3929,
   -1.0000,    0.4324,    0.4118,   -0.6814,   -0.3381,   -0.4714,   -0.4246,   -0.4150,    0.5000,
   -1.0000,    0.3514,    0.2437,   -0.7522,   -0.3898,   -0.4728,   -0.4036,   -0.6044,    0.3571,
   -1.0000,    0.3649,    0.3950,   -0.7080,   -0.2948,   -0.4721,   -0.3641,   -0.3453,    0.3214,
    1.0000,    0.6351,    0.6975,   -0.7080,    0.1596,   -0.1870,   -0.2627,   -0.0862,    0.5000,
   -1.0000,    0.5946,    0.5798,   -0.7080,   -0.0537,   -0.2596,   -0.0599,   -0.3054,    0.6071,
    1.0000,    0.6351,    0.6639,   -0.6903,    0.2722,    0.0948,    0.0323,   -0.0962,    0.6429,
    1.0000,    0.7027,    0.6639,   -0.6460,    0.2095,   -0.1500,    0.0823,   -0.0264,    0.4286,
   -1.0000,    0.0541,    0.0084,   -0.8142,   -0.6618,   -0.6960,   -0.6748,   -0.7539,    0.2500,
    1.0000,    0.2568,    0.4118,   -0.7257,   -0.1394,   -0.2878,   -0.1916,   -0.3254,    0.5357,
    1.0000,    0.0135,    0.0084,   -0.8142,   -0.6313,   -0.6826,   -0.6945,   -0.7140,    0.2500,
    1.0000,    0.3514,    0.3109,   -0.7611,   -0.3760,   -0.4889,   -0.4654,   -0.4848,    0.3571,
   -1.0000,   -0.2432,   -0.2101,   -0.8407,   -0.7694,   -0.8211,   -0.7749,   -0.8236,    0.2857,
    1.0000,    0.0135,   -0.0588,   -0.8142,   -0.7004,   -0.7505,   -0.7617,   -0.7738,    0.2857,
    1.0000,    0.2838,    0.2437,   -0.7611,   -0.3983,   -0.5145,   -0.4852,   -0.4649,    0.4643,
    0.0000,   -0.5541,   -0.5966,   -0.9204,   -0.9518,   -0.9590,   -0.9394,   -0.9631,    0.1429,
    0.0000,   -0.6486,   -0.6807,   -0.9027,   -0.9717,   -0.9670,   -0.9618,   -0.9791,    0.1429,
    0.0000,   -0.6351,   -0.6807,   -0.9115,   -0.9717,   -0.9778,   -0.9684,   -0.9731,    0.1071,
    0.0000,   -0.1486,   -0.1933,   -0.8319,   -0.8576,   -0.8837,   -0.8828,   -0.8535,    0.2143,
   -1.0000,    0.0676,    0.0588,   -0.7876,   -0.5909,   -0.6073,   -0.4036,   -0.7240,    0.2857,
    1.0000,    0.0405,    0.0756,   -0.7876,   -0.6752,   -0.7626,   -0.7117,   -0.7040,    0.2143,
    0.0000,   -0.3243,   -0.3613,   -0.8761,   -0.8874,   -0.8998,   -0.9342,   -0.9133,    0.1786,
    1.0000,    0.2162,    0.2437,   -0.7168,   -0.4096,   -0.5245,   -0.4391,   -0.5147,    0.2857,
    0.0000,    0.2027,    0.1933,   -0.7876,   -0.5800,   -0.6806,   -0.7090,   -0.6243,    0.2500,
   -1.0000,   -0.1216,   -0.1092,   -0.8319,   -0.7868,   -0.8218,   -0.8433,   -0.8037,    0.2143,
   -1.0000,    0.1081,    0.0252,   -0.7699,   -0.6179,   -0.6523,   -0.7485,   -0.6841,    0.3214,
    1.0000,    0.0676,    0.0252,   -0.7876,   -0.6632,   -0.7182,   -0.7235,   -0.7040,    0.3214,
   -1.0000,   -0.1081,   -0.1429,   -0.8230,   -0.7287,   -0.7687,   -0.7604,   -0.7838,    0.2143,
    1.0000,    0.1486,    0.1597,   -0.7522,   -0.5328,   -0.6564,   -0.5392,   -0.5645,    0.2500,
   -1.0000,    0.0000,   -0.0084,   -0.7876,   -0.6880,   -0.7431,   -0.7498,   -0.7339,    0.2500,
   -1.0000,    0.0676,    0.1092,   -0.7611,   -0.5838,   -0.6295,   -0.6853,   -0.6642,    0.2500,
    0.0000,   -0.5405,   -0.5462,   -0.8938,   -0.9405,   -0.9449,   -0.9645,   -0.9532,    0.1071,
    1.0000,    0.1622,    0.1597,   -0.7788,   -0.5885,   -0.6705,   -0.6590,   -0.6542,    0.2143,
   -1.0000,    0.0135,   -0.0252,   -0.8142,   -0.7099,   -0.7592,   -0.7051,   -0.7339,    0.2143,
   -1.0000,    0.1622,    0.1765,   -0.8053,   -0.5587,   -0.5911,   -0.5800,   -0.6542,    0.2857,
    1.0000,    0.2297,    0.1933,   -0.7699,   -0.5081,   -0.5952,   -0.4918,   -0.6044,    0.3214,
   -1.0000,   -0.0541,   -0.0924,   -0.8319,   -0.7333,   -0.7720,   -0.7907,   -0.8037,    0.2143,
   -1.0000,    0.2027,    0.1597,   -0.7876,   -0.5906,   -0.6866,   -0.6550,   -0.6343,    0.2500,
   -1.0000,    0.0811,    0.0084,   -0.7876,   -0.6614,   -0.6866,   -0.7340,   -0.7339,    0.2500,
    1.0000,    0.3243,    0.2941,   -0.7168,   -0.3533,   -0.5252,   -0.4918,   -0.3652,    0.3929,
    1.0000,    0.4054,    0.4790,   -0.6726,   -0.0912,   -0.4418,   -0.4115,   -0.0364,    0.4286,
    1.0000,    0.0811,    0.1261,   -0.7876,   -0.6256,   -0.7142,   -0.6972,   -0.6642,    0.3214,
    0.0000,   -0.3649,   -0.3950,   -0.8761,   -0.8945,   -0.9166,   -0.8947,   -0.9133,    0.1786,
   -1.0000,    0.2973,    0.2437,   -0.7699,   -0.4585,   -0.6463,   -0.5589,   -0.4549,    0.4286,
    1.0000,   -0.1216,   -0.1092,   -0.8053,   -0.7514,   -0.8124,   -0.7419,   -0.8037,    0.2500,
    1.0000,    0.4054,    0.4118,   -0.6991,   -0.1181,   -0.3557,   -0.4088,   -0.1560,    0.6786,
   -1.0000,    0.3378,    0.4286,   -0.6903,   -0.1620,   -0.3638,   -0.3140,   -0.2456,    0.3571,
    1.0000,    0.4324,    0.3277,   -0.6549,   -0.2237,   -0.3544,   -0.2390,   -0.3752,    0.4286,
    1.0000,    0.4189,    0.4118,   -0.7345,   -0.2878,   -0.4062,   -0.4194,   -0.4449,    0.5000,
   -1.0000,    0.4054,    0.4118,   -0.7522,   -0.3327,   -0.5138,   -0.5036,   -0.3752,    0.2857,
    1.0000,    0.4189,    0.3950,   -0.7345,   -0.3483,   -0.5131,   -0.4905,   -0.3951,    0.3214,
    1.0000,    0.2973,    0.2437,   -0.7522,   -0.4432,   -0.6221,   -0.5813,   -0.4350,    0.3571,
    1.0000,    0.4595,    0.4118,   -0.6991,   -0.2205,   -0.3699,   -0.3812,   -0.3154,    0.4643,
    1.0000,    0.3514,    0.3109,   -0.7522,   -0.3349,   -0.4842,   -0.3377,   -0.4350,    0.2857,
   -1.0000,    0.4730,    0.5294,   -0.6903,    0.1426,   -0.3147,   -0.4957,    0.3423,    0.3929,
    1.0000,    0.2027,    0.2437,   -0.7080,   -0.3012,   -0.4687,   -0.4088,   -0.3652,    0.5357,
   -1.0000,    0.4054,    0.4118,   -0.7168,   -0.0682,   -0.4526,   -0.3851,    0.1530,    0.7143,
   -1.0000,    0.3649,    0.3277,   -0.7522,   -0.2839,   -0.4902,   -0.4325,   -0.2855,    0.4643,
    1.0000,    0.3378,    0.3782,   -0.6814,   -0.0841,   -0.5454,   -0.4154,   -0.1261,    0.3929,
   -1.0000,    0.4865,    0.3782,   -0.7522,   -0.1549,   -0.3524,   -0.4615,   -0.2058,    0.4286,
   -1.0000,    0.3108,    0.2941,   -0.7168,   -0.3891,   -0.5568,   -0.4549,   -0.4848,    0.3214,
    1.0000,    0.0405,    0.0084,   -0.7699,   -0.6352,   -0.7048,   -0.7011,   -0.6741,    0.2857,
    1.0000,    0.3514,    0.3277,   -0.7168,   -0.3090,   -0.5797,   -0.3930,   -0.3453,    0.3929,
   -1.0000,    0.3243,    0.2437,   -0.7611,   -0.4266,   -0.5427,   -0.5602,   -0.4948,    0.5000,
   -1.0000,    0.2973,    0.2941,   -0.7345,   -0.4666,   -0.5884,   -0.5997,   -0.4848,    0.3929,
   -1.0000,    0.4054,    0.3782,   -0.6903,   -0.2116,   -0.4613,   -0.3325,   -0.2257,    0.4286,
    1.0000,    0.4865,    0.4790,   -0.7080,   -0.1075,   -0.3194,   -0.1639,   -0.2257,    0.3214,
   -1.0000,    0.6757,    0.6975,   -0.6637,    0.0568,   -0.2105,   -0.0994,   -0.0364,    0.5000,
   -1.0000,    0.5946,    0.6134,   -0.6549,    0.1362,   -0.2273,    0.0204,   -0.0463,    0.4643,
   -1.0000,    0.2432,    0.2773,   -0.7345,   -0.4879,   -0.6395,   -0.6366,   -0.5047,    0.2857,
   -1.0000,    0.0676,    0.0756,   -0.7699,   -0.6310,   -0.7135,   -0.6537,   -0.7140,    0.2500,
   -1.0000,    0.0676,    0.0588,   -0.7699,   -0.6313,   -0.7310,   -0.6511,   -0.6741,    0.2143,
    1.0000,    0.0811,    0.0756,   -0.7788,   -0.5916,   -0.6281,   -0.7775,   -0.6941,    0.3214,
    0.0000,   -0.2297,   -0.2941,   -0.8319,   -0.8374,   -0.8601,   -0.8802,   -0.8535,    0.2143,
   -1.0000,    0.2838,    0.2773,   -0.7434,   -0.4043,   -0.5602,   -0.4970,   -0.4948,    0.5000,
   -1.0000,    0.2297,    0.2773,   -0.7168,   -0.3760,   -0.5763,   -0.5695,   -0.3353,    0.5000,
   -1.0000,    0.2297,    0.2101,   -0.7522,   -0.4886,   -0.5837,   -0.5602,   -0.5944,    0.3214,
   -1.0000,    0.4324,    0.3950,   -0.7168,   -0.1702,   -0.3322,   -0.3680,   -0.3154,    0.3929,
    1.0000,    0.2027,    0.1933,   -0.7257,   -0.4865,   -0.6100,   -0.5181,   -0.5346,    0.3929,
    1.0000,    0.2703,    0.2605,   -0.7080,   -0.4333,   -0.6066,   -0.5194,   -0.4449,    0.3571,
    1.0000,    0.1486,    0.1597,   -0.7788,   -0.5286,   -0.6503,   -0.6550,   -0.5645,    0.3214,
    1.0000,    0.1757,    0.1261,   -0.7611,   -0.5527,   -0.6907,   -0.5300,   -0.6044,    0.2857,
    1.0000,   -0.0270,    0.1429,   -0.8142,   -0.7439,   -0.8184,   -0.7433,   -0.7439,    0.2857,
   -1.0000,    0.1351,    0.1429,   -0.7788,   -0.6179,   -0.6819,   -0.6471,   -0.6941,    0.2857,
   -1.0000,    0.0541,    0.0252,   -0.8142,   -0.6961,   -0.7700,   -0.7196,   -0.6542,    0.2857,
    0.0000,   -0.0270,   -0.1092,   -0.8584,   -0.7659,   -0.8016,   -0.8341,   -0.7937,    0.2857,
   -1.0000,   -0.0541,   -0.0084,   -0.8142,   -0.7230,   -0.8265,   -0.8354,   -0.6741,    0.2857,
    1.0000,    0.2703,    0.1933,   -0.7788,   -0.5102,   -0.6012,   -0.6169,   -0.5845,    0.3571,
    1.0000,    0.2297,    0.2101,   -0.7965,   -0.5824,   -0.6880,   -0.5839,   -0.6442,    0.3571,
    1.0000,    0.1216,    0.0756,   -0.7611,   -0.5676,   -0.6577,   -0.7327,   -0.5645,    0.3571,
   -1.0000,   -0.0135,   -0.0420,   -0.8142,   -0.7167,   -0.8258,   -0.7498,   -0.6741,    0.3214,
    1.0000,    0.3108,    0.2605,   -0.7345,   -0.3763,   -0.5353,   -0.5484,   -0.3852,    0.2857,
   -1.0000,   -0.1081,   -0.1597,   -0.8496,   -0.8169,   -0.8473,   -0.8446,   -0.8336,    0.2500,
    1.0000,    0.0676,    0.0420,   -0.8142,   -0.7036,   -0.7821,   -0.7288,   -0.7240,    0.2857,
    0.0000,   -0.1622,   -0.1933,   -0.8496,   -0.8219,   -0.8628,   -0.8499,   -0.8336,    0.2143,
    1.0000,    0.1892,    0.2437,   -0.7522,   -0.4588,   -0.5925,   -0.5471,   -0.4948,    0.4643,
   -1.0000,   -0.2027,   -0.2941,   -0.8673,   -0.8498,   -0.8803,   -0.8670,   -0.8635,    0.1786,
    0.0000,   -0.2297,   -0.2437,   -0.8584,   -0.8771,   -0.8924,   -0.8683,   -0.8635,    0.1786,
    0.0000,   -0.4730,   -0.5294,   -0.8938,   -0.9497,   -0.9630,   -0.9394,   -0.9432,    0.1429,
    0.0000,   -0.1892,   -0.2605,   -0.8407,   -0.8328,   -0.8568,   -0.8578,   -0.8635,    0.1786,
    0.0000,   -0.1622,   -0.2101,   -0.8496,   -0.8240,   -0.8507,   -0.8407,   -0.8435,    0.2500,
   -1.0000,    0.6892,    0.6134,   -0.7168,    0.2208,   -0.1540,   -0.3074,    0.0732,    0.6429,
   -1.0000,    0.7162,    0.6303,   -0.7080,    0.3862,    0.0296,   -0.3140,    0.5516,    0.6071,
   -1.0000,    0.4054,    0.4286,   -0.7080,   -0.1075,   -0.3510,   -0.2561,   -0.1858,    0.5714,
    1.0000,   -0.0135,   -0.0084,   -0.7788,   -0.7156,   -0.7660,   -0.8354,   -0.7459,    0.2857,
    1.0000,   -0.3243,   -0.3109,   -0.8407,   -0.8658,   -0.8870,   -0.9065,   -0.8794,    0.2143,
    0.0000,   -0.2568,   -0.3109,   -0.8319,   -0.8520,   -0.8857,   -0.8539,   -0.8675,    0.2143,
    0.0000,   -0.4865,   -0.5126,   -0.8850,   -0.9324,   -0.9475,   -0.9473,   -0.9472,    0.2143,
    1.0000,   -0.0541,   -0.0756,   -0.7965,   -0.7138,   -0.7814,   -0.7880,   -0.7329,    0.2500,
    1.0000,   -0.3784,   -0.4118,   -0.8584,   -0.8909,   -0.9106,   -0.9105,   -0.9073,    0.2143,
   -1.0000,   -0.2703,   -0.3277,   -0.8407,   -0.8594,   -0.8749,   -0.9236,   -0.8774,    0.2857,
    1.0000,   -0.1081,   -0.0924,   -0.8053,   -0.7496,   -0.7983,   -0.8354,   -0.7698,    0.2857,
   -1.0000,   -0.1892,   -0.2269,   -0.8319,   -0.8222,   -0.8722,   -0.8499,   -0.8186,    0.2857,
    1.0000,    0.3243,    0.3109,   -0.7257,   -0.4163,   -0.5427,   -0.4602,   -0.5097,    0.3214,
    1.0000,    0.2838,    0.3277,   -0.7434,   -0.4765,   -0.6046,   -0.6234,   -0.4718,    0.3214,
   -1.0000,    0.5541,    0.5630,   -0.6637,   -0.0491,   -0.3033,   -0.1955,   -0.1131,    0.5357,
   -1.0000,    0.3108,    0.3445,   -0.7257,   -0.4369,   -0.5440,   -0.5010,   -0.5197,    0.3571,
   -1.0000,    0.0811,    0.0756,   -0.7699,   -0.6349,   -0.7223,   -0.6945,   -0.6642,    0.3214,
    1.0000,    0.1216,    0.0924,   -0.7788,   -0.6125,   -0.6718,   -0.7182,   -0.6562,    0.3214,
   -1.0000,    0.0405,   -0.0084,   -0.7876,   -0.6366,   -0.7001,   -0.7169,   -0.6911,    0.3214,
    0.0000,   -0.4459,   -0.4958,   -0.8584,   -0.9115,   -0.9314,   -0.8986,   -0.9193,    0.2857,
    0.0000,   -0.7297,   -0.7479,   -0.9027,   -0.9791,   -0.9872,   -0.9842,   -0.9781,    0.1429,
    0.0000,   -0.7432,   -0.7479,   -0.8319,   -0.9802,   -0.9839,   -0.9803,   -0.9831,    0.1071,
   -1.0000,    0.3919,    0.4118,   -0.7434,   -0.2555,   -0.4075,   -0.3114,   -0.3553,    0.5000,
    1.0000,    0.4324,    0.4958,   -0.6726,   -0.2091,   -0.3705,   -0.3206,   -0.3353,    0.2857,
    1.0000,    0.5135,    0.5462,   -0.6637,   -0.0299,   -0.3201,   -0.1982,   -0.1061,    0.3214,
    1.0000,    0.4324,    0.4454,   -0.7168,   -0.2531,   -0.5037,   -0.3812,   -0.2955,    0.3214,
    1.0000,    0.3243,    0.3277,   -0.7611,   -0.3012,   -0.4808,   -0.6076,   -0.3852,    0.3929,
   -1.0000,    0.1892,    0.1765,   -0.7699,   -0.4900,   -0.5709,   -0.6564,   -0.5845,    0.3214,
    1.0000,    0.3514,    0.3613,   -0.6637,   -0.2973,   -0.4741,   -0.3627,   -0.3254,    0.4286,
   -1.0000,    0.5405,    0.4454,   -0.6195,    0.0710,   -0.2670,   -0.3127,    0.2626,    0.5357,
    1.0000,    0.3649,    0.3445,   -0.6991,   -0.3586,   -0.4983,   -0.4391,   -0.4350,    0.4286,
    1.0000,    0.3514,    0.3613,   -0.7080,   -0.2052,   -0.5999,   -0.5313,   -0.1261,    0.4286,
   -1.0000,    0.4324,    0.3782,   -0.7080,   -0.2534,   -0.4344,   -0.3496,   -0.3254,    0.4286,
    1.0000,    0.4324,    0.4454,   -0.7168,   -0.1358,   -0.2885,   -0.3232,   -0.4449,    0.4286,
   -1.0000,    0.4459,    0.4454,   -0.6903,   -0.1199,   -0.2697,   -0.2192,   -0.3154,    0.3929,
    1.0000,    0.7568,    0.6975,   -0.6283,    0.5151,   -0.1271,    0.0467,    1.0000,    0.6071,
    1.0000,    0.5541,    0.6471,   -0.5929,    0.2396,   -0.2475,   -0.2390,    0.6213,    0.5357,
   -1.0000,    0.7568,    0.7311,   -0.6637,    0.8049,    0.4385,    0.2706,    0.4420,    0.4643,
    1.0000,    0.7568,    0.7479,   -0.6903,    0.5031,    0.0276,    0.1876,    0.6911,    0.6786,
    1.0000,    0.6351,    0.7311,   -0.6372,    0.3033,   -0.1607,    0.0731,    0.2925,    0.6786,
   -1.0000,    0.7027,    0.6975,   -0.6106,    0.4018,    0.0982,   -0.1889,    0.5117,    0.4643,
    1.0000,    0.6351,    0.5462,   -0.6903,    0.1450,   -0.3120,    0.0757,    0.2327,    0.3929,
   -1.0000,    0.6757,    0.6639,   -0.6195,    0.3845,   -0.0430,    0.4233,    0.1729,    0.4643,
    1.0000,    0.2297,    0.1429,   -0.7434,   -0.4525,   -0.5871,   -0.5563,   -0.4948,    0.2143,
   -1.0000,    0.2162,    0.2773,   -0.7257,   -0.2470,   -0.3477,   -0.3878,   -0.4350,    0.2500,
    1.0000,    0.2027,    0.1765,   -0.7965,   -0.4517,   -0.5709,   -0.5155,   -0.5645,    0.2500,
    0.0000,   -0.5676,   -0.6471,   -0.9292,   -0.9674,   -0.9765,   -0.9539,   -0.9731,    0.1429,
    0.0000,   -0.2297,   -0.3109,   -0.8407,   -0.8750,   -0.9146,   -0.9039,   -0.8535,    0.2143,
    0.0000,   -0.3514,   -0.4790,   -0.8938,   -0.9129,   -0.9206,   -0.9026,   -0.9332,    0.1429,
    0.0000,   -0.3514,   -0.3613,   -0.8496,   -0.8998,   -0.9301,   -0.8762,   -0.9033,    0.2500,
    0.0000,   -0.5946,   -0.6471,   -0.9204,   -0.9685,   -0.9677,   -0.9618,   -0.9731,    0.1071,
   -1.0000,    0.3649,    0.4118,   -0.7345,   -0.3143,   -0.4835,   -0.4312,   -0.3054,    0.3571,
   -1.0000,    0.3378,    0.4286,   -0.6814,   -0.3359,   -0.4647,   -0.4747,   -0.4150,    0.4643,
   -1.0000,    0.5270,    0.5294,   -0.6903,   -0.0324,   -0.3087,   -0.3009,    0.1330,    0.7143,
    1.0000,    0.3108,    0.3277,   -0.7168,   -0.2764,   -0.4243,   -0.2956,   -0.4051,    0.3214,
    1.0000,    0.4730,    0.4118,   -0.6903,   -0.2814,   -0.4156,   -0.4378,   -0.3553,    0.3214,
    1.0000,    0.5405,    0.5294,   -0.6460,    0.1089,   -0.1661,   -0.0349,   -0.0862,    0.3929,
   -1.0000,    0.4730,    0.4622,   -0.6637,   -0.1387,   -0.2677,   -0.2205,   -0.2955,    0.4286,
    1.0000,    0.5000,    0.4286,   -0.7345,   -0.2559,   -0.4741,   -0.1165,   -0.4350,    0.3929,
    1.0000,    0.5000,    0.4958,   -0.6726,   -0.0218,   -0.2751,   -0.1284,   -0.2456,    0.3214,
    1.0000,    0.5000,    0.4286,   -0.7168,   -0.1521,   -0.2932,   -0.1192,   -0.3752,    0.3571,
    1.0000,    0.3784,    0.3613,   -0.6991,   -0.3409,   -0.5104,   -0.2877,   -0.4250,    0.2857,
   -1.0000,    0.4595,    0.4286,   -0.6814,   -0.1801,   -0.3497,   -0.4312,   -0.3553,    0.4286,
   -1.0000,    0.4459,    0.4454,   -0.6991,   -0.2771,   -0.4378,   -0.3680,   -0.2855,    0.3929,
   -1.0000,    0.3649,    0.3277,   -0.7345,   -0.3448,   -0.6301,   -0.5234,   -0.2855,    0.4643,
    0.0000,   -0.2432,   -0.2605,   -0.8496,   -0.8456,   -0.8776,   -0.8433,   -0.7040,    0.2500,
    1.0000,    0.1757,    0.1597,   -0.7522,   -0.4245,   -0.3840,   -0.4839,   -0.6143,    0.3214,
   -1.0000,    0.1486,    0.1765,   -0.7257,   -0.4546,   -0.5360,   -0.5971,   -0.5147,    0.3929,
    1.0000,    0.1622,    0.1933,   -0.7345,   -0.5452,   -0.6180,   -0.6195,   -0.5845,    0.3571,
   -1.0000,    0.5270,    0.4958,   -0.6726,   -0.0781,   -0.4035,   -0.3074,   -0.0762,    0.5357,
   -1.0000,    0.3108,    0.3277,   -0.7168,   -0.3483,   -0.4203,   -0.5326,   -0.4848,    0.5000,
   -1.0000,    0.3784,    0.3613,   -0.6726,   -0.3483,   -0.5124,   -0.4404,   -0.4350,    0.3214,
    1.0000,    0.0135,   -0.0252,   -0.7876,   -0.7064,   -0.7787,   -0.7512,   -0.7339,    0.2857,
   -1.0000,    0.1486,    0.1597,   -0.7080,   -0.4170,   -0.6597,   -0.4615,   -0.4350,    0.4286,
    1.0000,    0.1486,    0.1597,   -0.7434,   -0.5552,   -0.6866,   -0.6155,   -0.5446,    0.3929,
    1.0000,    0.2297,    0.2773,   -0.6991,   -0.4238,   -0.5999,   -0.5932,   -0.4549,    0.4286,
   -1.0000,   -0.0676,   -0.0588,   -0.7965,   -0.7400,   -0.7714,   -0.8144,   -0.7638,    0.2500,
    1.0000,   -0.0135,   -0.0420,   -0.7522,   -0.6600,   -0.7512,   -0.7156,   -0.6841,    0.2857,
    0.0000,   -0.1216,   -0.1765,   -0.8053,   -0.7783,   -0.8547,   -0.8249,   -0.7638,    0.2857,
    0.0000,   -0.0270,   -0.0420,   -0.8053,   -0.7326,   -0.8003,   -0.7775,   -0.7638,    0.2500,
    1.0000,    0.2162,    0.2101,   -0.6991,   -0.4117,   -0.6308,   -0.5576,   -0.3852,    0.4286,
    0.0000,   -0.2027,   -0.2437,   -0.8319,   -0.8134,   -0.8373,   -0.8644,   -0.8435,    0.2143,
    1.0000,    0.1216,    0.0420,   -0.7434,   -0.5520,   -0.7330,   -0.5734,   -0.5645,    0.3214,
   -1.0000,   -0.2973,   -0.3445,   -0.8407,   -0.8732,   -0.8998,   -0.8920,   -0.8834,    0.2143,
    1.0000,   -0.0811,   -0.0924,   -0.8142,   -0.7322,   -0.7868,   -0.7946,   -0.7638,    0.3929,
   -1.0000,    0.1486,    0.1765,   -0.7522,   -0.5654,   -0.6772,   -0.6445,   -0.5944,    0.2857,
    1.0000,    0.1081,    0.1429,   -0.7168,   -0.5339,   -0.6685,   -0.6643,   -0.5346,    0.4643,
   -1.0000,    0.2838,    0.1765,   -0.7522,   -0.4330,   -0.6732,   -0.5708,   -0.4948,    0.3214,
   -1.0000,    0.0135,   -0.0084,   -0.7699,   -0.6756,   -0.7673,   -0.7090,   -0.7339,    0.2500,
    0.0000,   -0.1081,   -0.1765,   -0.7876,   -0.7719,   -0.8312,   -0.8170,   -0.7838,    0.2143,
   -1.0000,    0.0676,    0.0252,   -0.7611,   -0.6465,   -0.7774,   -0.6985,   -0.6741,    0.3214,
    1.0000,   -0.0811,   -0.1597,   -0.7699,   -0.7747,   -0.8258,   -0.8025,   -0.7937,    0.2500,
    1.0000,    0.0000,   -0.0924,   -0.7788,   -0.6791,   -0.7613,   -0.7051,   -0.7240,    0.2857,
    1.0000,    0.0676,   -0.0084,   -0.7434,   -0.6349,   -0.7498,   -0.6761,   -0.6442,    0.3571,
    1.0000,    0.1216,    0.0756,   -0.7345,   -0.5938,   -0.7054,   -0.6221,   -0.6243,    0.2857,
    1.0000,    0.0000,    0.0084,   -0.7345,   -0.6579,   -0.7579,   -0.6722,   -0.6941,    0.3571,
    0.0000,   -0.0541,    0.0924,   -0.8142,   -0.7701,   -0.8285,   -0.7946,   -0.8037,    0.3214,
    1.0000,    0.1486,    0.0588,   -0.7611,   -0.6827,   -0.7707,   -0.7235,   -0.6941,    0.2857,
    1.0000,   -0.1486,   -0.2101,   -0.7788,   -0.7850,   -0.8386,   -0.7854,   -0.8236,    0.2143,
    0.0000,   -0.2162,   -0.2773,   -0.8496,   -0.8562,   -0.8964,   -0.8736,   -0.8635,    0.2143,
    1.0000,    0.3649,    0.3782,   -0.7080,   -0.2212,   -0.4580,   -0.4496,   -0.3054,    0.3571,
    1.0000,    0.2297,    0.2101,   -0.7168,   -0.4468,   -0.6066,   -0.5853,   -0.5147,    0.5000,
