 -0.24619378  0.29046485  0.06832522
 -0.67059559  0.15682540 -0.11217061
  0.14243665 -0.12385504  0.04090338
 -0.46585696  0.38343745 -0.02164768
  0.95042935  0.81103240  0.00008535
  0.34646545  0.17339814  0.24647127
 -0.15953052  0.07534876  0.08182192
 -0.24651371 -0.76315405 -0.09395972
  0.93958916  0.51364920  0.00100677
  0.12459442  0.83879524  0.15597321
 -0.69168061 -0.31668768 -0.01692232
 -0.04120824 -0.45623976 -0.39998125
  0.74602608 -0.14257849  0.06198680
  0.50168718  0.77918733  0.03205518
 -0.53195270  0.60605025  0.04551793
  0.92279707 -0.67386106  0.00005182
  0.29766288  0.23265429  0.19301505
 -0.56319909  0.97375265  0.00235446
  0.38292600  0.26779819  0.22705371
 -0.14726361  0.68083926  0.45076546
  0.91406636  0.91283733  0.00005225
 -0.01407784  0.55301382  0.80007299
 -0.29736304  0.78452347  0.12696982
  0.26861289  0.16814875  0.15951704
  0.46732297 -0.30108732  0.12277446
  0.68108192 -0.86442406 -0.00161857
 -0.71342503 -0.20596340 -0.04621887
 -0.86424212  0.53873629 -0.00070820
 -0.19389482 -0.01438292  0.12898437
 -0.13385632  0.36099028  0.39580608
 -0.70068224  0.23436228 -0.06804528
  0.29372331  0.85393104  0.07199685
 -0.86822919  0.89636026  0.00009925
 -0.90314866 -0.65909369  0.00034953
  0.06296799 -0.71729738 -0.38389797
 -0.48879042  0.78194112  0.03224689
  0.43964633 -0.20263902  0.24081055
 -0.91898637  0.94935383  0.00002460
  0.36905394 -0.11099882  0.29759254
  0.62420190  0.82097429  0.00673928
 -0.59286829  0.16771236 -0.17584139
  0.91481607 -0.45060829  0.00177670
 -0.29030659  0.87926403  0.05663726
  0.11548869  0.26119491  0.13026761
  0.64664441  0.78976430  0.00690592
 -0.20266772 -0.08511880  0.21358515
 -0.04303332 -0.19972060  0.27262529
  0.68803555 -0.31838010  0.04778775
 -0.10936514  0.01277890  0.16763457
 -0.30544064  0.96584270  0.01985560
  0.35574058 -0.62120328 -0.21311403
 -0.50915541 -0.80582003  0.00073816
  0.28780635  0.94619708  0.02776407
  0.34999067  0.09357745  0.29091651
  0.18320656  0.40515062  0.45672358
 -0.76785468 -0.80607718  0.00080305
  0.24971652  0.77154972  0.17933308
 -0.72595036  0.30959376 -0.03671261
  0.62467712  0.10001545  0.17056991
 -0.17262265 -0.44384226 -0.07911560
  0.34740915  0.21480221  0.23021811
  0.25680956 -0.70258532 -0.26582628
 -0.89000880 -0.74659749  0.00028510
 -0.19721268  0.04663497  0.05707378
 -0.60269111 -0.06819796 -0.17128961
  0.51681380 -0.17720253  0.23643218
  0.66769947 -0.08809583  0.13197816
  0.82542720 -0.80530547 -0.00023738
  0.83850050  0.24124192  0.01657892
 -0.34406451 -0.54203709 -0.01417141
 -0.03414411 -0.81099239 -0.18036219
  0.84206700 -0.19863732  0.01944272
 -0.11220698 -0.86586617 -0.08666314
  0.07149055  0.10808514 -0.00156926
 -0.47862653  0.81907331  0.02632429
 -0.97585337  0.45061397 -0.00073656
  0.71304791  0.04610149  0.09565426
  0.18529199 -0.00826615  0.05828093
 -0.87815160  0.27909989 -0.00934069
 -0.35887259  0.98624799  0.01117055
 -0.52513807  0.29557886 -0.12217416
 -0.63549777 -0.37246128 -0.00101122
  0.08940412 -0.36028519 -0.29029185
 -0.79388686  0.52150313 -0.00149986
  0.71691497 -0.47945293  0.00737215
  0.42595444 -0.08488443  0.33747911
  0.03151738 -0.34643669 -0.17417804
 -0.20542230  0.03335672  0.05631960
  0.07198396  0.94607189  0.05577401
  0.98297140  0.60811456  0.00027149
 -0.52961509  0.88927576  0.00852006
 -0.92678295 -0.15092761 -0.00724441
 -0.21056868  0.18698770 -0.00875960
  0.88289029  0.10037207  0.01494040
 -0.47952771  0.30769024 -0.11488822
  0.08555824  0.52195816  0.75594640
  0.36182228  0.02786555  0.32436368
 -0.14305000  0.68977840  0.43575738
  0.48379464  0.05051939  0.33090630
 -0.74772524 -0.78257812  0.00115452
 -0.14125623 -0.08442351  0.27450337
  0.68144821  0.80467475  0.00406330
  0.28080378  0.55666934  0.40572268
 -0.60975049  0.36733346 -0.04713887
  0.42284542  0.51469303  0.19477505
  0.58589644  0.34500536  0.09785352
 -0.76065718  0.42527405 -0.00981845
 -0.25095459 -0.53870171 -0.11512231
  0.55073149 -0.11449421  0.24742466
  0.43750006  0.94390547  0.01082445
  0.70543210 -0.38938655  0.02406957
  0.88783468  0.88232315  0.00011151
 -0.08174395  0.56551510  0.74526833
 -0.12914600  0.08599433  0.09716718
  0.31762491  0.07749766  0.25740170
 -0.92182850 -0.50655289  0.00004237
  0.28317806 -0.64913622 -0.30060902
  0.71169925 -0.13580680  0.08533140
  0.90247913  0.22645184  0.00806929
  0.25629457  0.72068444  0.24559482
  0.83484909  0.10385336  0.02627992
  0.63933798 -0.08602098  0.16129476
  0.93993513 -0.98827911 -0.00000374
 -0.81332070  0.78791775  0.00056556
  0.73144733 -0.18973662  0.06190330
 -0.35228736 -0.53385223 -0.00294998
 -0.52289502  0.91311447  0.00707421
  0.23948559 -0.88565677 -0.06687238
  0.40908981 -0.46918883 -0.11705710
 -0.72705042  0.29574591 -0.03972206
 -0.06733050 -0.51533079 -0.46675118
  0.89489878 -0.04947103  0.01394117
 -0.09930737  0.55887276  0.73008057
 -0.02472945 -0.75783785 -0.27578057
  0.61166300 -0.62284953 -0.01442827
 -0.12071290  0.01487719  0.16361930
  0.00156349  0.25034932  0.14234670
  0.85218777 -0.98285336 -0.00002657
  0.96617924 -0.60431287  0.00016052
 -0.28914641  0.97135231  0.02026101
 -0.03355296 -0.66407238 -0.45244960
  0.91722276  0.95340655  0.00003051
 -0.39103242  0.33269639 -0.04164659
 -0.68994814 -0.14209886 -0.07813246
  0.08965108 -0.55788744 -0.64960779
  0.89057894 -0.07083192  0.01442982
 -0.06449346 -0.84792080 -0.12083322
 -0.42196711  0.65807063  0.11471658
  0.20051196 -0.39470950 -0.35081312
 -0.72157836 -0.25627377 -0.02944983
 -0.23842500  0.91657875  0.04895372
  0.76389197 -0.59434521  0.00001509
 -0.82422724 -0.08381031 -0.02936817
 -0.75565724  0.61336197  0.00174347
 -0.71252232 -0.53761234  0.00477734
  0.41389701  0.55746635  0.19251077
  0.37636034 -0.76326435 -0.09089749
  0.33335784  0.03418970  0.29065588
 -0.89991388  0.81787959  0.00011134
  0.78374841 -0.76653349 -0.00063704
 -0.15067526  0.21131104  0.07397356
 -0.23938824 -0.49622610 -0.07761562
  0.54891612  0.93438180  0.00455251
  0.07432996  0.55356114  0.75992413
 -0.72742856 -0.37725049 -0.00481679
 -0.57589641  0.46254907 -0.00002594
  0.69911939 -0.00218535  0.10988765
  0.33889712 -0.13981644  0.24851544
 -0.54894218 -0.40331702  0.02509267
  0.98956215  0.63983186  0.00019290
 -0.37354904  0.87296807  0.03646858
  0.40429682  0.72406970  0.10233413
 -0.77873221 -0.53803394  0.00203015
 -0.04961062  0.83602929  0.17997410
  0.20172113 -0.49139659 -0.51586067
 -0.11357051 -0.67182524 -0.33841145
  0.17817734  0.04841624  0.04382330
  0.49215319 -0.71041022 -0.04728061
  0.59510551 -0.67251152 -0.01708492
 -0.56205557 -0.96153882  0.00071595
  0.50969320 -0.17062539  0.24653199
 -0.19727195  0.62251682  0.48663045
 -0.93018532  0.37352017 -0.00265919
 -0.49214932 -0.37984832  0.04725282
 -0.03207605  0.65540077  0.60988514
 -0.12944545 -0.36895653  0.07007154
  0.41003457  0.07669277  0.33806133
 -0.73725185  0.52238152 -0.00122219
 -0.17684538  0.51921214  0.60701230
 -0.67838753  0.32761568 -0.04646270
 -0.80282258  0.54330414 -0.00073302
 -0.95492742 -0.42464786 -0.00048442
  0.41177260  0.62438510  0.16073275
  0.44237644  0.64984052  0.11613410
  0.77786203 -0.31260866  0.02291443
 -0.05440175  0.34597679  0.40935716
 -0.77963056 -0.72549810  0.00122200
  0.67793968 -0.21210031  0.08871481
  0.66082473 -0.95692733 -0.00079909
  0.94914419 -0.78777734 -0.00000980
  0.43168702  0.91291481  0.01611390
  0.67200712 -0.20395293  0.09557514
  0.56325298 -0.05695209  0.25483806
 -0.34735689 -0.52323454  0.00215418
 -0.66341461 -0.71907775  0.00343388
  0.06489950 -0.98574910 -0.03061134
 -0.85646702  0.70405844  0.00036879
  0.20606062 -0.20844833  0.03212486
  0.45413228 -0.93579516 -0.00992528
  0.07679607  0.06540206  0.00260825
 -0.84998913  0.97006283  0.00006001
 -0.93666928  0.34400156 -0.00303231
 -0.18279359 -0.28897910  0.32002322
 -0.48592260 -0.41270741  0.05127806
 -0.45012446 -0.50454757  0.03697711
 -0.39237868  0.48797017  0.15335925
 -0.55235330  0.02103264 -0.24738130
  0.23030998 -0.47758408 -0.45109916
  0.82115608 -0.84686820 -0.00019420
 -0.01071026 -0.94190396 -0.04991776
  0.06777038 -0.26314893 -0.00377803
 -0.64417544 -0.51403647  0.01018889
  0.13851969 -0.86751439 -0.10833007
 -0.59643088  0.67808000  0.01885364
  0.44798209  0.52386670  0.16322787
 -0.35382578  0.43824055  0.16547173
 -0.57486739 -0.40976022  0.01801591
 -0.36774825 -0.61217875 -0.02948619
 -0.46027400 -0.87589889 -0.00118773
 -0.15877921  0.69549606  0.40496546
 -0.29765939  0.85074013  0.07193333
  0.33702820  0.13023497  0.25908135
 -0.65831467 -0.02007690 -0.13795993
  0.89054282  0.36120923  0.00492754
  0.73596372  0.94760837  0.00046274
 -0.13519913  0.57207088  0.66384324
  0.19578792  0.30891618  0.23040634
 -0.87739807 -0.28751122 -0.00576573
 -0.07748247 -0.32254616  0.12150269
 -0.92089034 -0.19845502 -0.00630400
  0.68898608 -0.08706136  0.11241558
  0.60245235 -0.24482986  0.12543229
  0.11683808 -0.19414672  0.03092100
  0.48191595  0.58344893  0.11069596
  0.30510572  0.97174318  0.01861353
  0.96562326 -0.10464757  0.00502717
  0.96069717  0.69179810  0.00020580
 -0.92874041 -0.15246324 -0.00702541
  0.91607400  0.61808611  0.00071010
 -0.40097991 -0.54803825  0.01106397
 -0.64280014 -0.22569010 -0.05894559
 -0.50905765 -0.00417502 -0.27115524
 -0.18537195  0.58972702  0.55327199
  0.12715676  0.27245338  0.15360914
 -0.74054805 -0.15433148 -0.05041516
 -0.17528599 -0.53109341 -0.24698098
 -0.32995905  0.21333385 -0.15747065
  0.00026641  0.63762937  0.65937616
 -0.52425596 -0.27698306 -0.01722224
 -0.07766023  0.48374633  0.74481158
  0.32803365 -0.78926501 -0.10276144
 -0.80178266  0.32162683 -0.01685003
  0.36206870  0.33467872  0.23364660
 -0.07544269  0.89186426  0.10136213
  0.25609468 -0.95225558 -0.02977811
 -0.96531522 -0.89367742  0.00003287
  0.53781074  0.17894784  0.21842959
 -0.16885080  0.63450143  0.51493235
  0.63982195 -0.11105142  0.15430123
  0.96276411  0.12887141  0.00486389
  0.87705098 -0.39187031  0.00458102
  0.69161299  0.01673863  0.11625453
  0.96472271 -0.33650550  0.00212738
 -0.16364856  0.71653237  0.35470341
 -0.03198000  0.98373617  0.03659859
  0.22256854 -0.38092297 -0.28938082
  0.43137898 -0.67658852 -0.09736918
 -0.58017617 -0.67397881  0.00662175
 -0.36030651  0.24871164 -0.14511770
 -0.87541488 -0.59018152  0.00056036
  0.30186534 -0.52735909 -0.33622205
 -0.66415615 -0.47777373  0.00762436
 -0.47506273  0.49298621  0.06312009
 -0.75084233 -0.08711362 -0.05915155
  0.18037453  0.68481540  0.40161396
  0.73286089  0.43421687  0.02033993
  0.69392606 -0.72301668 -0.00350497
 -0.73159171 -0.47312859  0.00256091
 -0.48570840 -0.73111147 -0.00022921
  0.72704998  0.16369310  0.06765424
  0.88219694 -0.00498366  0.01662502
  0.42571813 -0.87680526 -0.02369809
 -0.90945965  0.86039112  0.00006873
 -0.98744876 -0.22200503 -0.00233532
 -0.06375121 -0.43063350 -0.27443732
  0.70613518 -0.08769926  0.09776208
 -0.59573410  0.66816032  0.01961211
 -0.99549906  0.70593842  0.00001776
 -0.06181977  0.46047093  0.72422428
  0.12608965 -0.94002127 -0.05071212
  0.74568903 -0.12319753  0.06491928
  0.43047485 -0.86738299 -0.02502409
  0.88443686  0.56693600  0.00157276
  0.90127447 -0.25333385  0.00766643
  0.14194086 -0.96122795 -0.03832518
 -0.02957268 -0.60199264 -0.54623548
 -0.27090493 -0.27162251  0.28044630
  0.07487759  0.53479519  0.76762099
  0.77876461 -0.95382885 -0.00014128
  0.17463216 -0.96738321 -0.03300813
 -0.90703756 -0.23801438 -0.00593836
  0.35671565  0.03650929  0.31767138
  0.86836207  0.91300609  0.00010674
  0.63161668 -0.17313612  0.13977473
 -0.84138838 -0.99465684  0.00006537
  0.08408109  0.22298628  0.06499304
  0.72409974 -0.28775091  0.04316414
  0.69439609 -0.09596130  0.10625385
  0.51233522  0.66161865  0.06254597
 -0.02890462  0.12904779  0.06056646
 -0.51089481  0.84907606  0.01505337
 -0.06514266  0.29011604  0.24394386
  0.86014685 -0.30420928  0.00989674
 -0.28752774  0.51642192  0.36222261
 -0.73411979  0.11475748 -0.07417811
 -0.25620885 -0.10189491  0.13931046
 -0.06678332 -0.64032637 -0.44929803
 -0.29498752  0.66481896  0.26507747
 -0.97379086  0.30109788 -0.00240766
  0.96493233 -0.46246767  0.00083325
  0.33755931 -0.80031672 -0.08880648
  0.54842464 -0.98560286 -0.00218259
  0.22528284 -0.44790025 -0.42056815
 -0.18367363  0.96789996  0.03318624
  0.72797499  0.86998436  0.00122412
 -0.39490640 -0.20210388  0.02249522
  0.12332963 -0.75811508 -0.28054561
 -0.48432629  0.70946354  0.05311391
 -0.64327173  0.89221279  0.00242731
  0.75789186  0.40297756  0.01832633
 -0.15334785  0.24451951  0.10892257
  0.89310224 -0.11120915  0.01316931
  0.98357558  0.67623906  0.00016054
 -0.02366449  0.83242280  0.18911570
 -0.60114029 -0.02616223 -0.18999179
  0.20243570  0.11492855  0.06895599
  0.74589894  0.48442388  0.01396017
 -0.34971349 -0.91293494 -0.00813479
 -0.29118692  0.51963913  0.35543689
  0.93355620  0.54235376  0.00091197
 -0.42854171 -0.27483784  0.05724143
  0.47091748 -0.54985086 -0.08198447
  0.81253207 -0.96663754 -0.00006774
  0.56140542  0.25605482  0.15333671
 -0.04793291 -0.99804557 -0.02291994
 -0.85297039 -0.08287348 -0.02154495
  0.18440062 -0.16549179  0.04828733
  0.40477994  0.38920634  0.21763981
  0.23499005 -0.18193546  0.08425167
 -0.27813992 -0.97408558 -0.00831828
  0.93037949 -0.71925216  0.00000359
 -0.56025917 -0.37244744  0.01537653
  0.78000412 -0.77346778 -0.00066070
 -0.67981636 -0.89503179  0.00081681
  0.61314656  0.64038915  0.02711163
 -0.30407868  0.99420964  0.01402395
 -0.44361232 -0.03158860 -0.25998128
  0.56646105 -0.67855778 -0.02404710
  0.74238220  0.52985579  0.01163153
 -0.01191652  0.20070948  0.07547084
 -0.87340551 -0.56852980  0.00054689
 -0.66455841 -0.90356225  0.00083691
  0.08239101  0.89825701  0.09379802
 -0.41721498 -0.04307014 -0.23319452
 -0.49647204 -0.35963931  0.04104553
  0.22659530  0.47282443  0.49850906
  0.98275255 -0.96033878 -0.00000168
  0.81379944  0.46836723  0.00700207
 -0.66230145  0.88494291  0.00207594
 -0.52368831  0.87198144  0.01072516
 -0.31916257 -0.50635022 -0.00135714
  0.23713409  0.84993407  0.09773319
  0.27374852  0.95836418  0.02577867
  0.60428685 -0.03491742  0.21021557
  0.17321039  0.61943610  0.53605386
 -0.23035512  0.31789556  0.14865762
  0.22005552  0.09400133  0.09642740
 -0.59491383  0.06116148 -0.20678595
  0.15984179 -0.53350332 -0.59844239
  0.99727847 -0.37023267  0.00107673
 -0.59468894 -0.47604878  0.01717639
  0.63256662  0.75445681  0.01070903
  0.27909510  0.82229707  0.10359683
  0.12963436  0.14290305  0.00527366
  0.47336011 -0.77151450 -0.03881225
 -0.30033998 -0.02689996 -0.06922524
 -0.77267856  0.47025691 -0.00481536
  0.08878273 -0.74126130 -0.32719142
 -0.88214677 -0.79035242  0.00023961
 -0.86233918 -0.27952476 -0.00723021
 -0.11314017 -0.33838004  0.13819225
 -0.70123332  0.74862195  0.00366076
  0.14893234  0.98971425  0.02804087
 -0.46648109 -0.54084272  0.02433216
  0.01113488 -0.10816340  0.15787945
  0.17080771  0.67688311  0.43019265
 -0.20486663  0.60073123  0.50248996
 -0.42772989 -0.71831439 -0.01050199
  0.47205337 -0.87835839 -0.01568256
  0.39956020  0.20016880  0.25866805
 -0.93280987  0.86388252  0.00004436
  0.94991025  0.02132861  0.00678045
 -0.71304467 -0.67389794  0.00310980
 -0.77112336 -0.09474082 -0.04824173
  0.07058323  0.64013316  0.62399307
  0.68692897 -0.39486002  0.02579687
  0.73524030  0.01250025  0.08037296
  0.14627803 -0.73226657 -0.31986115
  0.85498180 -0.98586854 -0.00002423
 -0.59958569 -0.65236877  0.00742698
  0.94735082  0.22954045  0.00437486
 -0.02942041  0.09347290  0.07215289
  0.39597266 -0.74391804 -0.08976702
 -0.28192486 -0.43084231  0.08071894
  0.77286460 -0.67701064 -0.00085343
 -0.17800554  0.40273551  0.43953754
 -0.21793766  0.66579134  0.38145782
  0.71698201  0.39538011  0.02848392
 -0.37212149  0.69936667  0.13876226
  0.74391023 -0.50018410  0.00464663
  0.87967251 -0.96081275 -0.00002016
 -0.72485904 -0.67038369  0.00284734
 -0.99586432  0.00180159 -0.00387586
  0.74830330 -0.42966126  0.01175311
 -0.45413356 -0.04691451 -0.24931124
 -0.80555065  0.36512348 -0.01178334
  0.76594432  0.84158855  0.00099182
  0.92677039  0.72776377  0.00026373
  0.79470019 -0.02098612  0.04509034
 -0.53795834 -0.25118533 -0.04313678
 -0.63039427 -0.33309907 -0.01147692
  0.04517666  0.57798836  0.75960665
  0.20633058 -0.86888036 -0.08953620
  0.35487523 -0.89440169 -0.03317919
 -0.48643006  0.97830694  0.00463579
  0.61560612 -0.50146362 -0.00059266
 -0.18431311 -0.64235949 -0.25351833
  0.41872941  0.73177664  0.08782108
 -0.30713536 -0.40815214  0.12310361
 -0.55810293  0.82973983  0.01121915
 -0.28316819 -0.01788169 -0.04357812
 -0.54908735  0.39394593 -0.03432787
  0.61896458  0.11259115  0.17244180
 -0.48320115 -0.54020792  0.02452666
 -0.47611263  0.23886943 -0.19429723
 -0.82156207 -0.37243294 -0.00365654
 -0.44838156 -0.05334358 -0.24097503
 -0.86875097  0.56253432 -0.00037040
 -0.43531870  0.87055533  0.02365773
  0.83172077  0.15074289  0.02442684
  0.96136813 -0.47742385  0.00076113
 -0.24554503  0.56466890  0.45015830
  0.94674842  0.32123143  0.00287913
 -0.81641719  0.56119117 -0.00033186
  0.07556483  0.48246624  0.73823962
  0.97460141 -0.63990151  0.00008427
 -0.78475881  0.09437652 -0.04782503
 -0.58945145  0.17166154 -0.17687539
  0.74272673  0.29007715  0.03647592
  0.06724618 -0.55945154 -0.65099004
 -0.39920982 -0.26554060  0.08698948
  0.65720672  0.65130161  0.01610747
  0.14688679 -0.98141208 -0.02955830
 -0.13650375  0.29941043  0.22887536
 -0.89544296  0.42837314 -0.00251680
  0.14739602 -0.80397372 -0.18929286
  0.12825566 -0.69183129 -0.41670826
 -0.09077496  0.45211498  0.68083390
 -0.31087862 -0.40500386  0.12740484
 -0.92388340  0.08294833 -0.00993043
 -0.56313695  0.94128038  0.00346505
 -0.90525485  0.03111377 -0.01305728
 -0.99303802  0.54276325 -0.00018819
 -0.68940870  0.83227438  0.00239080
 -0.25216445 -0.01986023  0.02602466
  0.79834733 -0.49728374  0.00352482
  0.18861118  0.63467987  0.48525944
 -0.77319283  0.07138366 -0.05495713
  0.64135342  0.28329271  0.08625570
  0.15375837  0.35591412  0.35999660
  0.93263826 -0.89094197 -0.00001266
  0.84075755 -0.40341818  0.00631317
  0.17756548 -0.60874969 -0.51863427
  0.22424123  0.27270232  0.17439542
 -0.46168434 -0.09172678 -0.20267988
  0.53481144  0.62550488  0.06100471
 -0.74261267 -0.13551351 -0.05383705
  0.90623360 -0.09022676  0.01152316
 -0.83111282  0.24655741 -0.01878748
  0.64267813  0.29830403  0.08041003
 -0.70839887 -0.28634751 -0.02347360
 -0.04436359  0.12343278  0.07091033
 -0.63593677  0.54858794  0.00872984
  0.13921412  0.98930102  0.02890720
  0.98277311  0.87816635  0.00002468
 -0.77219036 -0.14970462 -0.03919368
 -0.57661609  0.78170054  0.01347970
  0.07354136 -0.79233045 -0.22828866
 -0.49460840  0.78013417  0.03098398
 -0.48313514  0.69883972  0.05664981
 -0.53614556  0.44267416  0.00049094
 -0.69285968 -0.85454891  0.00104539
  0.15388522 -0.31007989 -0.16659992
  0.87051406 -0.91800968 -0.00003907
  0.77815156 -0.33598765  0.01974514
  0.97274439 -0.49784073  0.00053552
 -0.92975295  0.73825156  0.00008956
  0.20998212 -0.03933887  0.09259427
 -0.21268992  0.92055792  0.05203286
 -0.93530033 -0.24436450 -0.00404334
  0.40127997 -0.58018708 -0.16253078
  0.06730597 -0.28006261 -0.03872428
  0.42633905 -0.98612229 -0.00682572
  0.27914910 -0.74749114 -0.18193564
  0.54908360  0.07472173  0.26294950
  0.18634534 -0.76137603 -0.23819808
  0.22366088 -0.02137310  0.11317759
 -0.24269195 -0.97714286 -0.01100054
  0.71935014  0.78259128  0.00310304
  0.50883296  0.59963097  0.08449140
 -0.73287617 -0.45077482  0.00149819
  0.87398646  0.99116341  0.00003736
  0.90332605 -0.00068163  0.01272510
  0.26034798 -0.96389168 -0.02540631
 -0.25567734 -0.98171493 -0.00924379
  0.09343543 -0.15504963  0.06113985
  0.55805842  0.53863413  0.06848350
 -0.70345463 -0.69923447  0.00291974
  0.07284278  0.12291295 -0.00177716
 -0.37570542 -0.59086814 -0.01846624
  0.23849754 -0.07189303  0.13360549
  0.23065347 -0.98767485 -0.02137687
 -0.03169558 -0.31214362  0.05955485
 -0.75428520 -0.04010376 -0.06341855
 -0.12695045  0.35600166  0.38954747
  0.32369208 -0.73427340 -0.15554266
 -0.54888338 -0.73205036  0.00370367
  0.07334985 -0.89536757 -0.08786839
 -0.48855319 -0.10850615 -0.18918739
 -0.59560284  0.77328930  0.01159933
  0.14565486  0.21568933  0.06193719
